OTUID	Kingdom	Phylum	Class	Order	Family	Genus	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b
ec988c983764a3067f43210984514699	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	74	118	64	128	120	204	0	0	34	0	18	60	0	0	0	0	0	0
58eab7a2c32d68609d97e33d5db95a70	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	70	86	40	134	140	224	0	0	50	0	32	34	0	0	0	0	0	0
c1d9eada909d2d5dbe078f25f1038508	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	0	0	0	26	0	22	0	0	0	8	14	6	26	32	0	28	12	20	16	42	10	88	40	26	116	24	0	32	150	38
e346210d2e884f2a74593c76884631e1	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	uncultured	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	76	42	272	108	120
54c82e78a5d6403950532c990e12e94e	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	188	120	18	186	156	90
027a87edc5a47c4c19e82c3e2dabb97c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	0	0	0	0	0	0	0	0	0	0	0	0	182	64	50	92	142	170	0	0	48	14	0	0	0	0	0	0	0	0
7f45a991e5b8a9336cc0503db547d2df	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	102	80	86	74	196	164	0	0	20	0	22	0	16	0	0	0	0	0
ecc423b8fefd03a92aa1a97fc74a654c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	138	142	0	216	144	98
8e9de88e4304cb8c982988b961609d50	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	106	48	162	204	74
7b262aeb33bd61c6f6415a0878b3b6d3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	112	120	136	124	134	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0
5473c224f739cb4b6ff3265bbc140a4c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	106	52	38	366	84	70
758ffa2262415ceb0d6b18f856e76b46	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	200	90	10	144	134	130
5d75b50d685c8b45bdfd97027510bf1e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	104	92	0	112	164	176	0	0	36	0	0	34	0	0	0	0	0	0
5ee181e7af48fbffd85476b1eefd0472	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	86	132	64	124	138	112	0	0	0	22	12	26	0	0	0	0	0	0
660b04fe8ac618efe9852a72cab64670	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	184	120	46	88	130	144
6ca5825b481071a9e4a17d194b40d243	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	12	24	0	0	0	0	6	4	102	132	14	158	124	102
695cbdbbee4b5ea52406265c0c92b9b5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	80	170	52	146	154	92
36ecd054f5309a9658926a0926d7ee82	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	16	36	22	0	0	0	0	0	0	118	112	0	176	122	66
c029e12da45303c63e84938de2ae86a8	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	0	0	0	0	0	0	0	0	0	0	74	0	126	148	62	84	94	108	0	0	0	0	0	0	0	0	0	0	0	0
65bae3dec950ad887dcd209e33518422	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	32	12	0	20	16	26	0	18	24	64	66	22	56	52	20	70	58	64	0	18	0	10	26	20	0	0	0	0	0	0
8618cb1b38add299828293b9c42e4302	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	94	66	110	124	92
f52d5f43c6ee0df3cb719020d63c94b5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	32	70	20	88	82	36	0	0	4	16	0	22	186	0	8	0	54	44
59c47879dbeb25dcd2e6a736eb80ab5a	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	156	98	298	0	0	0	12	0	46	0	0	0	0	0	0
069d887ffe62e6a170df40da3cf36f85	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	50	74	40	58	102	82	0	0	0	12	6	20	72	38	10	36	30	20
a2beff20e11341033c7bc2ba65ed7635	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	102	40	142	148	78
294aa1b8153137dfef7a678ac151d6c4	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unidentified_Pseudonocardiaceae	0	0	0	0	2	0	0	0	0	0	0	0	18	0	6	24	12	36	0	0	14	0	0	0	218	24	32	104	68	70
687d8be68c9424f69e6c5dcebba4777e	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	160	0	100	104	0
80178a7e6b9cfdf991a73df8847bccb6	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	124	108	102	114	52	120	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
76a95985bc5be7924f4344db1fde9067	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Thermobifida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	56	16	100	148	0
a738916ea49b2f944d889e576ade2aff	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ramlibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	64	64	122	96	54
c6cd5d2f5b8e752e5e142919898abcec	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	66	88	88	58	106
9f775e92b88a1437af90dc4a544e7a5f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	180	46	50	70	122	146
3d3052c54d332ee3a60dddc2c2a8449e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kosakonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	246	0	0	100	118
d66072bb4e903a9c1a95728d29427410	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	26	62	90	122	48	58	32	0	36	58	46
0461e5811cd58a1b663c5a50b0d6d3e3	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Unidentified_Micrococcales	Unidentified_Micrococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	166	92	26	148	94	52
6aa4ffed1d803a92c550fad304644244	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	70	74	80	130	80
ac18b68ae0f113427e284f75f1c14485	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	110	20	84	144	150
01b0c254f2c60d96dbe9796be19eb148	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	44	52	142	114	70
ea4380d7bbfa82db66fe91ac7df13186	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unidentified_Xanthobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	68	26	162	154	48
3f12a0e59a953a1871265f6f4fa579f9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	0	0	0	0	0	0	0	0	0	0	0	0	142	38	30	46	168	112	0	0	20	0	14	12	0	0	0	0	0	0
4e0481f68111cd3463386f70247922bb	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	0	0	0	0	0	0	24	24	30	274	90	24	0	0	0	0	30	68	4	0	0	0	0	0	0	0	0	0	0	0
ac324a81e5310120327bbc2b8be70bd2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	84	128	148	66	48	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
9a32c07cca8744b5d0bd7f9f4b4ae6c7	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	166	0	0	186	110	94
a7c81760012c98ff1a1b202d933887c8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unidentified_Enterobacteriaceae	0	0	0	0	0	0	0	120	0	156	174	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df68215fa1f1d3d31b1e75e572bbc97b	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	114	88	0	90	180	88	0	0	0	0	0	0	0	0	0	0	0	0
16e413b379e06f081a4f0b551cdc0743	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	0	0	0	0	0	0	0	0	0	0	0	0	134	74	0	72	100	126	0	0	0	0	16	24	0	0	0	0	0	0
e8295f91b59c50922bb7a80eef4d000d	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	78	76	46	68	148	100	0	0	0	0	0	0	26	0	0	0	0	0
1b27a84785b14340488c611c703fcad6	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	54	112	82	176	0	0	0	0	0	0
d71ae303b317b5c25ccfa2b74f0c3288	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	66	74	0	70	134	80	0	0	0	0	0	32	0	8	14	0	0	50
5d1551676dace013c13bd50bbac5c462	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	116	58	86	68	98
c886f2b415b735e4517d2cd5dfcfe63e	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	114	0	66	134	102	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359c87282b6b729efb0459d273b6fe6c	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	94	24	60	100	102
ba567d3dcebf369cc91244d8ede4d902	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	22	24	24	0	0	0	0	0	12	114	132	18	92	44	0
26b2ffb47bae2cd450b40ccd7bdbf73a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	56	84	88	110	0
cea594b568b0f0d5caf19c55b685a680	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	58	58	54	50	92	84	0	0	0	16	20	0	0	34	0	20	18	0
483b37bc35cb7689da908eafe032b8cc	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	64	104	134	74	60	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a96305e13ff03d4fdd7f42b916dc974	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	44	52	0	0	0	0	0	0	0	0	0	0	0	70	48	0	122	156
b8f4c0ee0370bfbc9832a0314dfd5e81	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	56	112	44	134	86	0	0	0	0	0	0
3334a53a8516d908f524b45e1635d381	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	84	78	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	124	80	0	0	0	0	0	0	0
f19fdbb6e3072cd4d95bfd7ca719a366	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	70	0	80	58	74
b306b305fd1e6de902363b591fd28fac	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	90	58	28	98	122	68
3fdf560737b701fc68d948a4c3ec93d6	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	50	100	90	84	42	48	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	40	0	0	0	0	0	0
26cf33352959c9f48fd71d10bbe9db63	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	26	0	0	26	20	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	40	0	52	58	90
3cf6dd2ea6e2637e61815bec222db01b	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	98	28	46	112	120
5f3dcc17a88c81c16b95bb8564ccbc46	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unidentified_Acetobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	90	60	28	40	138	104	0	0	20	0	0	0	0	0	0	0	0	0
cc2915b764b53d86be9c17337954ba02	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Acidovorax	0	0	0	0	0	0	0	0	0	34	22	52	0	0	0	0	0	0	0	0	0	0	0	0	104	34	28	64	68	72
7866050789351be72336eb021107c3e6	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	54	30	114	80	80
df9ee40b6d66e3683ff173f91f210dd5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	74	100	100	98	44	50	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e1547f6ed3599ce50a6bc46949557b25	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	266	18	0	86	50	42
b275929e2a9a86adc0dbb8d2c67335b1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	74	78	64	126	82	0	0	0	0	0	0
ed5a5cb26ba5a8fe53efdf2ce673bab9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unidentified_Enterobacteriaceae	46	84	100	82	60	64	0	4	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
c66ea3d804ab0d5346b5d0a31b4562ae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	30	56	52	26	80	96	0	22	48	0	0
a3e5857c8668034f453ce81cb8f932cf	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	46	120	116	124
415072413c10503354774e592676b483	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	66	64	0	88	112	110	0	0	0	0	0	0	0	0	0	0	0	18
97afb742bc398ccdc0e87176de56ee49	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	138	58	32	54	52	100
