OTUID	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b
5ee181e7af48fbffd85476b1eefd0472	0	0	0	0	0	0	0	0	0	0	0	0	86	132	64	124	138	112	0	0	0	22	12	26	0	0	0	0	0	0
660b04fe8ac618efe9852a72cab64670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	184	120	46	88	130	144
6ca5825b481071a9e4a17d194b40d243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	12	24	0	0	0	0	6	4	102	132	14	158	124	102
695cbdbbee4b5ea52406265c0c92b9b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	80	170	52	146	154	92
36ecd054f5309a9658926a0926d7ee82	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	16	36	22	0	0	0	0	0	0	118	112	0	176	122	66
c029e12da45303c63e84938de2ae86a8	0	0	0	0	0	0	0	0	0	0	74	0	126	148	62	84	94	108	0	0	0	0	0	0	0	0	0	0	0	0
65bae3dec950ad887dcd209e33518422	32	12	0	20	16	26	0	18	24	64	66	22	56	52	20	70	58	64	0	18	0	10	26	20	0	0	0	0	0	0
8618cb1b38add299828293b9c42e4302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	94	66	110	124	92
f52d5f43c6ee0df3cb719020d63c94b5	0	0	0	0	0	0	0	0	0	0	0	0	32	70	20	88	82	36	0	0	4	16	0	22	186	0	8	0	54	44
59c47879dbeb25dcd2e6a736eb80ab5a	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	156	98	298	0	0	0	12	0	46	0	0	0	0	0	0
069d887ffe62e6a170df40da3cf36f85	0	0	0	0	0	0	0	0	0	0	0	0	50	74	40	58	102	82	0	0	0	12	6	20	72	38	10	36	30	20
a2beff20e11341033c7bc2ba65ed7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	102	40	142	148	78
294aa1b8153137dfef7a678ac151d6c4	0	0	0	0	2	0	0	0	0	0	0	0	18	0	6	24	12	36	0	0	14	0	0	0	218	24	32	104	68	70
687d8be68c9424f69e6c5dcebba4777e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	160	0	100	104	0
80178a7e6b9cfdf991a73df8847bccb6	124	108	102	114	52	120	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
76a95985bc5be7924f4344db1fde9067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	56	16	100	148	0
a738916ea49b2f944d889e576ade2aff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	64	64	122	96	54
c6cd5d2f5b8e752e5e142919898abcec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	66	88	88	58	106
9f775e92b88a1437af90dc4a544e7a5f	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	180	46	50	70	122	146
3d3052c54d332ee3a60dddc2c2a8449e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	246	0	0	100	118
d66072bb4e903a9c1a95728d29427410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	26	62	90	122	48	58	32	0	36	58	46
0461e5811cd58a1b663c5a50b0d6d3e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	166	92	26	148	94	52
6aa4ffed1d803a92c550fad304644244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	70	74	80	130	80
ac18b68ae0f113427e284f75f1c14485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	110	20	84	144	150
01b0c254f2c60d96dbe9796be19eb148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	44	52	142	114	70
ea4380d7bbfa82db66fe91ac7df13186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	68	26	162	154	48
3f12a0e59a953a1871265f6f4fa579f9	0	0	0	0	0	0	0	0	0	0	0	0	142	38	30	46	168	112	0	0	20	0	14	12	0	0	0	0	0	0
4e0481f68111cd3463386f70247922bb	0	0	0	0	0	0	24	24	30	274	90	24	0	0	0	0	30	68	4	0	0	0	0	0	0	0	0	0	0	0
ac324a81e5310120327bbc2b8be70bd2	84	128	148	66	48	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
9a32c07cca8744b5d0bd7f9f4b4ae6c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	166	0	0	186	110	94
a7c81760012c98ff1a1b202d933887c8	0	0	0	0	0	0	0	120	0	156	174	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df68215fa1f1d3d31b1e75e572bbc97b	0	0	0	0	0	0	0	0	0	0	0	0	114	88	0	90	180	88	0	0	0	0	0	0	0	0	0	0	0	0
16e413b379e06f081a4f0b551cdc0743	0	0	0	0	0	0	0	0	0	0	0	0	134	74	0	72	100	126	0	0	0	0	16	24	0	0	0	0	0	0
e8295f91b59c50922bb7a80eef4d000d	0	0	0	0	0	0	0	0	0	0	0	0	78	76	46	68	148	100	0	0	0	0	0	0	26	0	0	0	0	0
1b27a84785b14340488c611c703fcad6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	54	112	82	176	0	0	0	0	0	0
d71ae303b317b5c25ccfa2b74f0c3288	0	0	0	0	0	0	0	0	0	0	0	0	66	74	0	70	134	80	0	0	0	0	0	32	0	8	14	0	0	50
5d1551676dace013c13bd50bbac5c462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	116	58	86	68	98
c886f2b415b735e4517d2cd5dfcfe63e	114	0	66	134	102	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359c87282b6b729efb0459d273b6fe6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	94	24	60	100	102
ba567d3dcebf369cc91244d8ede4d902	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	22	24	24	0	0	0	0	0	12	114	132	18	92	44	0
26b2ffb47bae2cd450b40ccd7bdbf73a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	56	84	88	110	0
cea594b568b0f0d5caf19c55b685a680	0	0	0	0	0	0	0	0	0	0	0	0	58	58	54	50	92	84	0	0	0	16	20	0	0	34	0	20	18	0
483b37bc35cb7689da908eafe032b8cc	64	104	134	74	60	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a96305e13ff03d4fdd7f42b916dc974	0	0	0	0	0	0	0	0	0	0	0	0	44	52	0	0	0	0	0	0	0	0	0	0	0	70	48	0	122	156
b8f4c0ee0370bfbc9832a0314dfd5e81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	56	112	44	134	86	0	0	0	0	0	0
3334a53a8516d908f524b45e1635d381	0	84	78	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	124	80	0	0	0	0	0	0	0
f19fdbb6e3072cd4d95bfd7ca719a366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	70	0	80	58	74
b306b305fd1e6de902363b591fd28fac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	90	58	28	98	122	68
3fdf560737b701fc68d948a4c3ec93d6	50	100	90	84	42	48	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	40	0	0	0	0	0	0
26cf33352959c9f48fd71d10bbe9db63	26	0	0	26	20	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	40	0	52	58	90
3cf6dd2ea6e2637e61815bec222db01b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	98	28	46	112	120
5f3dcc17a88c81c16b95bb8564ccbc46	0	0	0	0	0	0	0	0	0	0	0	0	90	60	28	40	138	104	0	0	20	0	0	0	0	0	0	0	0	0
cc2915b764b53d86be9c17337954ba02	0	0	0	0	0	0	0	0	0	34	22	52	0	0	0	0	0	0	0	0	0	0	0	0	104	34	28	64	68	72
7866050789351be72336eb021107c3e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	54	30	114	80	80
df9ee40b6d66e3683ff173f91f210dd5	74	100	100	98	44	50	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e1547f6ed3599ce50a6bc46949557b25	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	266	18	0	86	50	42
b275929e2a9a86adc0dbb8d2c67335b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	74	78	64	126	82	0	0	0	0	0	0
ed5a5cb26ba5a8fe53efdf2ce673bab9	46	84	100	82	60	64	0	4	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
c66ea3d804ab0d5346b5d0a31b4562ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	30	56	52	26	80	96	0	22	48	0	0
a3e5857c8668034f453ce81cb8f932cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	46	120	116	124
415072413c10503354774e592676b483	0	0	0	0	0	0	0	0	0	0	0	0	66	64	0	88	112	110	0	0	0	0	0	0	0	0	0	0	0	18
97afb742bc398ccdc0e87176de56ee49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	138	58	32	54	52	100
402baf26e553a439c04e034b826ca026	0	0	0	0	0	0	0	0	0	0	0	0	56	58	22	0	78	50	0	0	10	0	0	0	48	0	0	0	66	54
c33662c92b52d70d308d3cac3451453e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	68	24	100	46	60
b213398a2f201322cc07fe305b14fd37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	60	54	60	48	70
849fab33cc9f253e1bf10fbd75e5b1fc	80	74	100	80	38	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6e527b2d5dd4186125cb8da55bc1ed4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	54	116	58	106	42	0	6	0	0	12	0
d58f1885f5a4a7b6050ae5ec9c99542d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	46	32	126	76	90
702e821793e8ad73e60a49ee91165118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	90	42	34	76	36
dfbc027cf9b768161fb3496412d2918b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	64	0	50	24	174
c667664df1fb6f8705f9a8a861370a72	0	0	0	0	0	0	0	0	0	0	0	0	66	0	34	38	104	132	0	0	18	0	0	14	0	0	0	0	6	0
cd83b1edbc0142f92b1fd59c6abed7b2	0	0	0	0	0	0	0	0	0	0	0	0	44	54	90	70	86	22	0	0	12	0	26	8	0	0	0	0	0	0
af91ad4292f18b2961374d9e289da9d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	82	0	82	36	108
568704c86381ac651e0dd370fe61fc51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	54	0	100	112	46
4e8d7a4662640b90817f015280cf5713	0	0	0	0	0	0	0	0	0	0	0	0	42	34	14	78	124	38	0	0	12	0	10	0	0	12	0	12	28	0
686ae9293bc71b879128279ccff2d38a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	32	0	66	82	54
caff14ce3228ef608b532ec3bfb3b352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	38	0	102	0	84
6f1d9473ea0ab3c1073e0fcbf0de2555	4	0	0	0	0	0	18	40	38	122	72	68	0	0	0	0	0	20	0	18	0	0	0	0	0	0	0	0	0	0
daf5e34a724339b02fe94d5f02972709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	70	18	84	32	78
8df399e29acb5a583f449a82db4e17c9	0	0	0	0	0	0	0	0	0	0	0	0	48	20	16	78	116	106	0	0	0	12	0	0	0	0	0	0	0	0
74084792a04247b6a2f28ab7b5cafa77	0	0	0	0	0	0	0	0	0	0	0	0	40	0	112	46	90	44	0	0	12	0	22	0	26	0	0	0	0	0
4dd1f859582601c8f8835ccdf290f2da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	44	20	74	60	144
4e324eb40a3554c68ea978756f24538c	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	98	38	58	98	66	24
2f7db29d89aa3dce7453fcc7348598e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	86	34	102	58	0	0	0	0	0	0
e9c5c7f40dc0d24681936be2db1c8467	0	22	0	18	0	0	0	16	28	20	22	16	20	44	20	22	32	26	0	0	4	12	14	0	42	0	0	0	0	0
4904f1400675d736d2c8a9203b8d5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	38	28	70	54	64
736975262de69513484fbdd1b8ffd098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	54	40	50	90	70
6f2b8b5662ca322965a1babe7d54baab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	30	34	44	74	0
998899058d01c15a907b73b20d9d6320	0	0	0	0	0	0	0	0	0	0	0	0	56	80	36	64	40	56	0	0	14	0	12	0	0	0	0	0	0	0
e0d45d602f7fcd7151adac7025eca593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	46	0	0	0	0	0	0	0	62	0	0	0	50	150
267b5660edd4530f252ae48e59da1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	32	32	78	50	62
9bb276530d60c2d320b7fd8bc8cf8613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	36	54	100	80
df71de0e92459aa808364311135bb8fc	10	8	20	22	10	22	0	22	10	30	28	20	0	36	6	28	28	28	0	0	18	0	10	0	0	0	0	0	0	0
692b229b5d010353174d93050229125c	0	0	0	0	0	0	0	0	0	0	0	0	56	76	34	82	54	0	0	0	22	0	0	26	0	0	0	0	0	0
555e89f83a7bfca829c239ce2172cb35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	72	0	0	0	0	0	0	62	32	14	52	26	28
822324d24a101b43600a37c194d3b304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	24	66	106	60
29dfe305272c478207c4cb01cd2f8e51	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	34	16	14	0	0	0	8	0	0	46	48	6	82	40	42
8a32f83cb085576897c4be49ad167b6c	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	18	26	16	0	0	0	0	0	0	86	62	26	50	22	16
dfba942f2d36cb6b7755f9c3b6d01ac9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	48	44	18	50
dcba105f35d8ebc9e22269c7491ad3a7	0	0	0	0	0	0	0	0	0	18	0	0	32	18	22	54	46	52	0	0	0	0	0	0	0	44	0	52	0	0
16075f4fee93ce4aa72dbfba90349531	0	0	0	0	0	0	0	0	0	0	4	0	48	0	40	18	54	12	0	0	0	0	0	0	32	0	0	58	40	32
5c60f84b3d868e8544e0b7805e20ae77	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	12	32	40	28	90	52	62	0	0	0	0	0	0
52a54a017aa92afb01b74396b6ddd7fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	74	30	26	42	50
4226930860c24d921128ba55a99769f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	36	14	46	94	54
a8dfb18e05e51851a7e01b3777d42c7f	0	0	0	0	0	0	0	0	0	0	0	0	72	52	32	60	84	0	0	0	0	32	0	0	0	0	0	0	0	0
f2cb3c654f5b42e4032f57d378a2b725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	120	34	34	32	46	62
d15bc449222795a9ff230013aa633686	62	40	50	82	34	36	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
b9e28eb978aec013b5c3595f75d1659b	0	0	0	0	0	0	0	0	72	86	74	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
948f670db053c2f4c935e8a8adee2ac3	0	0	0	0	0	0	0	0	12	26	10	34	0	0	0	0	0	0	8	60	94	0	82	0	0	0	0	0	0	0
81033006fbc338f022a7a015e98d397e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	30	72	44	70	72	0	0	0	0	0	0
a4fff9d40b78aacbc7731d9b70c2e308	0	0	0	0	0	0	0	0	0	0	0	0	44	32	28	38	76	72	0	0	10	0	8	16	0	0	0	0	0	0
664d9bb1a4602b2c7b4683eb87d188e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	22	0	64	156	24
e7dd01d01c0203abc3708549d99e4e9c	0	0	0	0	0	0	0	8	0	22	18	0	42	72	24	28	52	40	0	0	0	0	0	16	0	0	0	0	0	0
654103afb837f9b9d255afefa434ea8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	52	14	70	98	26
73d826dabdbddbea0bd4551bb3d87046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	32	34	38	98	0
dcfd90aa2fd3ae4cecc831902af00185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	60	44	48	0	52
1c2b8892a0d7f828d72808cd01cfd199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	32	32	20	66	92	44
1fbd14c9d5540da6f80eddfbf4ad2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	68	14	70	72	0
7d454750f52d9a1d4d1670b1796e35e7	0	0	0	0	2	0	0	0	0	0	0	0	30	60	26	44	78	44	0	0	6	0	0	16	0	0	0	0	0	0
4e2eb730bd8f28d46a453eb7407f2dce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	106	56	0	0	22	0	0	0	0	0	0	0	0	0
59364744507fc064189cc76039389725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	88	104	64
0356b8bf9fd15d2b45124228f1e8a464	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	12	18	0	0	0	0	0	0	68	28	0	62	62	28
d692bbd061f4865a20c9cb9d8687ed57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	64	56	44
bb55d0d434444b5a320b627af9dceefb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	28	46	26	56	46
860327c3a467df014139c07b58fa5e56	0	0	0	0	0	0	0	50	0	56	50	38	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0
3a806bc7e9a12b9a3f8e8ade01348334	0	0	0	0	0	0	0	0	0	0	0	0	38	44	0	48	80	78	0	0	0	0	0	0	0	0	0	0	0	0
b449f5066387be07ee577a95585d45ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	66	14	78	56	34
9076b2f9b05d7dc873bfa81553f5e533	0	0	0	0	0	0	0	0	0	0	0	0	34	52	30	24	58	54	0	2	16	10	0	0	0	0	0	0	0	0
1735122f6452284cae1574c71c9a6eec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	38	12	68	46	20
4cb252440f16f717bfcd370f8e381731	0	60	76	60	38	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484834a2e2fc7ce1b6504fe4a346e935	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	10	0	0	0	0	0	0	6	82	34	14	36	46	24
181d915f7a3a6a65e466f4ee6c253cc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	80	26	24
9e9c4270966cf507485654eb33a69880	32	16	10	24	26	20	6	16	12	46	36	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6012c9cb7ca6a1ea71e8a90609704d6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	114	0	24	0	60	58
59ef247f403d467d0753a544be941077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	102	58
3c05a61140855cb29774cfeed270e046	0	0	0	0	0	0	0	0	0	0	0	0	28	38	30	34	52	32	0	0	0	0	0	0	0	0	0	14	40	0
9d28ce90e03ce937ace5d12b29f033b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	34	0	88	50	30
81ecdbd2cda9947b6535eed47b922d84	0	0	0	0	0	0	0	0	0	150	64	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74d00453af710b4c6f0b311ed3e450d9	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	108	94	0	0	0	0	24	0	0	0	0	0	0	0
80409d0833b76abc20dfba22cee108a6	138	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9977a49cac14dfe539b11735337ef666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	0	30	68	134
99aed6c1a98dc0e3fb45b1cdcf542d89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	36	18	42	60	44
3ebe761bfb1238c87195d431f41bf976	0	0	0	0	0	0	0	0	0	0	0	0	48	50	0	86	0	74	0	0	0	0	0	0	0	0	0	0	0	0
106fb5d9ecd01e85dfb9552af586d99f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	78	52	44
16dc94626ac3a84bfb75550ff26a97f9	0	0	0	128	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36487c991f756f1a7031234c4b28d43e	0	0	0	0	0	0	0	0	0	0	0	0	44	30	18	40	74	40	0	0	10	0	0	0	0	0	0	0	0	0
5bbe9347917189a53427245d98297012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	48	6	38	144	0
d0c11a5adda368b41592de64d7f45c36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	14	0	38	34	56
0a8076572299fb51e0ca4f64509eaa7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	76	28	8	70	40	28
b10983ff50b556c6b80731d6bdd270d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	42	20	76	54	0
6376ea6dab7d0fde3cd66f53b57e1484	32	0	0	30	0	42	0	0	0	0	0	0	16	10	0	62	32	22	0	0	0	0	0	0	0	0	0	0	0	0
b3d2cc3b9f0184830bec2ef73bcc6166	0	0	0	0	0	0	8	30	14	64	34	22	0	0	0	0	32	26	0	10	0	0	0	0	0	0	0	0	0	0
1311cbcc66774263f1227c3275a89736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	184	0	0	0	0	0	0	0	0	0	0	0	0
8de94c97e4096a885831cfe7cccecbe5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	66	106	0	0	0	0	0	0	0	0
ab829f7a80f6882d5272cadddefd22f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	64	70
9f17f05e8dae2946ec20ef3b0841a296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	30	8	28	30	10
2540caba6ee4758f7b138bbe10835346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	20	112	50
c4aea26b86d55747d7c7bcce0ca15c55	32	64	34	32	26	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e14880a5ee9de54627c442720da27b19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	6	0	16	62	0
a9bae9250a2c8cccfee4adc88caa4947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	46	0	46	72	0
93387834ccf5fad68408c931a47a3e7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	24	0	58	46	52
912f795ef3617aeb65ff9ad69b9567a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0
1a5c5191af79edc39089d0448be193ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	24	0	40	58	34
0b871e69b10c419628ceec0280285d61	0	0	0	0	0	0	90	0	0	0	0	0	0	26	0	20	0	0	0	0	14	30	0	26	18	0	0	0	0	0
0aba86913d005a701d2a1bfee3ae7d37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	56	74	60	0	0	0	0	0	0	0	0	0	0	0	0
4aebcc69b46614d3365683ba49d95dc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	58	16	22	48	42
25dee5a277de6e0b4133d6e12f993b72	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	64	30	14	34	72	0
6fe6ae8e7d4ca0e4bedddcfb5017b5af	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	16	18	0	0	0	8	0	0	68	10	12	20	0	32
26b4b526e1e97e0a1322abc26264cfea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	18	0	38	50	42
