OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
ASV232	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Unidentified_Eremothecium
ASV233	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV234	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV235	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV236	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV237	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unassigned	Unassigned
ASV238	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV239	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV240	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV241	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV242	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV243	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV244	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unassigned	Unassigned
ASV245	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV246	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV247	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV248	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unidentified_Filobasidium
ASV249	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV250	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Unidentified_Curvularia
ASV251	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV252	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV253	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV254	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Unidentified_Stagonosporopsis
ASV255	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV256	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Unidentified_Curvularia
ASV257	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV258	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV259	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unidentified_Filobasidium
ASV260	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV261	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unassigned	Unassigned
ASV262	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_mellicola
ASV263	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Unidentified_Candida
ASV264	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV265	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV266	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unidentified_Filobasidium
ASV267	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unidentified_Alternaria
ASV268	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV269	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV270	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unassigned	Unassigned
ASV271	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV272	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV273	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV274	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV275	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Unidentified_Microascus
ASV276	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV277	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV278	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	Unidentified_Chrysosporium
ASV279	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV280	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV281	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Unidentified_Cladosporium	Cladosporium
ASV282	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Unassigned	Unassigned
ASV283	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Unidentified_Cladosporium	Cladosporium
ASV284	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Unidentified_Curvularia	Curvularia
ASV285	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Unidentified_Filobasidium	Filobasidium
ASV286	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unidentified_Didymella	Didymella
ASV287	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV288	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV289	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_mellicola
ASV290	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Unidentified_Thermomyces
ASV291	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV292	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Unidentified_Thermomyces
ASV293	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV295	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV296	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV297	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Unidentified_Trichoderma
ASV298	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV299	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV300	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera	Unidentified_Podosphaera
ASV301	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV302	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV303	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
ASV304	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon_dohaense
ASV305	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unidentified_Alternaria
ASV306	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV307	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV308	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV309	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV310	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV311	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV312	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV313	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified-Diaporthe
ASV314	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV315	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Unassigned	Unassigned
ASV316	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV317	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV318	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
ASV319	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV320	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV321	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV322	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV323	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV324	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV325	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV326	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
ASV327	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV328	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV329	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unidentified_Alternaria
ASV330	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Unidentified_Corynespora
ASV331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Unidentified_Curvularia
ASV332	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV333	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV334	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Unidentified_Chaetomium
ASV335	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV336	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV337	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Unidentified-Microascus
ASV338	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_stepposum
ASV339	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_mellicola
ASV340	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unidentified_Chaetomiaceae	Unidentified_Chaetomiaceae
ASV341	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Unidentified_Stagonosporopsis
ASV342	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Tremellomycetes
ASV343	Fungi	Basidiomycota	Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes
ASV344	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Leucosphaerina	Leucosphaerina_arxii
ASV345	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Unidentified_Cladosporium
ASV346	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Unidentified_Eremothecium
ASV347	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV348	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_halophilicus
ASV349	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Unidentified_Cladosporium
ASV350	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Unidentified_Diatrypaceae	Unidentified_Diatrypaceae
ASV351	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV352	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
ASV353	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
ASV354	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unidentified_Didymellaceae	Unidentified_Didymellaceae
ASV355	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV356	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Unidentified_Xylaria
ASV357	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Unidentified_Eremothecium
ASV358	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Unidentified_Didymella
ASV359	Fungi	Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota
ASV360	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV361	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV362	Fungi	Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota
ASV363	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
ASV364	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unidentified_Filobasidium
ASV365	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unidentified_Stachybotryaceae	Unidentified_Stachybotryaceae
ASV366	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV367	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Unidentified_Acremonium
ASV368	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV369	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unidentified_Stachybotryaceae	Unidentified_Stachybotryaceae
ASV370	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV371	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV372	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Unidentified_Thermomyces
ASV373	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV374	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV375	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV376	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
ASV377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
ASV378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unidentified_Didymellaceae	Unidentified_Didymellaceae
ASV379	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV380	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV381	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unidentified_Alternaria
ASV382	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pithoascus	Unidentified_Pithoascus
ASV383	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV384	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV385	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Peniophorella	Peniophorella_pubera
ASV386	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unidentified_Alternaria
ASV387	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV388	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV389	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV390	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Leucosphaerina	Leucosphaerina_arxii
ASV391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Unidentified_Stagonosporopsis
ASV392	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	Unidentified_Geosmithia
ASV393	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Unidentified_Bionectriaceae	Unidentified_Bionectriaceae
ASV394	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV395	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	unidentified
ASV396	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV397	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	Acrocalymma_walkeri
ASV398	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV399	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unidentified_Pleosporales	Unidentified_Pleosporales	Unidentified_Pleosporales
ASV400	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV401	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV402	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV403	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV404	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV405	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV406	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV407	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV408	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV409	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
ASV410	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
ASV411	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unidentified_Chaetomiaceae	Unidentified_Chaetomiaceae
ASV412	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV413	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV414	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
ASV415	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	Unidentified_Chrysosporium
ASV416	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unidentified_Diaporthe
ASV417	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV418	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
ASV419	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Unidentified_Talaromyces
ASV420	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV421	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV422	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV423	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV424	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus
ASV425	Fungi	Ascomycota	Saccharomycetes	Unidentified_Saccharomycetales	Unidentified_Saccharomycetales	Unidentified_Saccharomycetales	Unidentified_Saccharomycetales
ASV426	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV427	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Unidentified_Chaetomium
ASV428	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV429	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unidentified_Lasiosphaeriaceae	Unidentified_Lasiosphaeriaceae
ASV430	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV431	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV432	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV433	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unidentified_Stachybotryaceae	Unidentified_Stachybotryaceae
ASV434	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Unidentified_Tricholomataceae	Unidentified_Tricholomataceae
ASV435	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV436	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV437	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Unidentified_Eurotiales	Unidentified_Eurotiales	Unidentified_Eurotiales
ASV438	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
ASV439	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV440	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV441	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
ASV442	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
ASV443	Fungi	Ascomycota	Sordariomycetes	Xylariales	Unidentified_Xylariales	Unidentified_Xylariales	Unidentified_Xylariales
ASV444	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV445	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	Unidentified_Arthrographis
ASV446	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV447	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum_bulbillosum
ASV448	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV449	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV450	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV451	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Unidentified_Eremothecium
ASV452	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
ASV453	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Unidentified_Ceratobasidiaceae	Unidentified_Ceratobasidiaceae
ASV454	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Unidentified_Botryosphaeria
ASV455	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV456	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV457	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV458	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus
ASV459	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pithoascus	Unidentified_Pithoascus
ASV460	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	Unidentified_Arthrographis
ASV461	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Unidentified_Stagonosporopsis
ASV462	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Unidentified_Sporocadaceae	Unidentified_Sporocadaceae
ASV463	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Unidentified_Botryosphaeria
ASV464	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unidentified_Colletotrichum
ASV465	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
